step,phase,round,epoch,loss_total,loss_mi,loss_pairwise,h_y_given_x,h_y,active_argmax,active_mass,mean_max_prob,n_pairs,same_class_pair_frac,nmi,acc,ari,ilp_beta,ilp_n_tags,seconds
294,round,2,2,-2.584497,-2.992041,0.407544,0.99908,2.660748,15,15,0.5181,2615,0.608,0.6926,0.6209,0.5229,1,48,17.9
315,round,3,1,-2.611146,-3.017086,0.405941,0.970946,2.658688,15,15,0.5336,2615,0.6172,0.6908,0.5978,0.5186,1,48,24.2
336,round,3,2,-2.613263,-3.057912,0.444648,0.937513,2.663616,15,15,0.5446,2615,0.6172,0.6969,0.6496,0.5642,1,48,24.4
357,round,4,1,-2.685011,-3.109386,0.424375,0.884658,2.662696,15,15,0.5564,2615,0.6184,0.6935,0.6225,0.5273,1,49,39.1
378,round,4,2,-2.654513,-3.097482,0.44297,0.898357,2.663893,15,15,0.572,2615,0.6195,0.6903,0.6009,0.5181,1,49,39.3
399,round,5,1,-2.69805,-3.136957,0.438907,0.85559,2.661698,15,15,0.5908,2615,0.6321,0.6956,0.6063,0.532,1,47,44.0
420,round,5,2,-2.692236,-3.119217,0.426981,0.864866,2.656055,15,15,0.5607,2615,0.6069,0.685,0.6375,0.5261,1,47,44.2
441,round,6,1,-2.737989,-3.129755,0.391766,0.852926,2.655121,15,15,0.5819,2615,0.6233,0.6875,0.5972,0.4991,1,47,48.7
462,round,6,2,-2.737651,-3.147983,0.410332,0.838208,2.657461,15,15,0.5874,2615,0.6061,0.6967,0.6712,0.5672,1,47,48.9
483,round,7,1,-2.787166,-3.173011,0.385845,0.811533,2.656362,15,15,0.6025,2615,0.631,0.6859,0.6076,0.4982,1,48,54.7
504,round,7,2,-2.800199,-3.203632,0.403434,0.780606,2.656159,15,15,0.5991,2615,0.613,0.6733,0.5818,0.4932,1,48,54.9
525,round,8,1,-2.757813,-3.193598,0.435785,0.782987,2.651057,15,15,0.6165,2615,0.6195,0.6882,0.6389,0.521,1,46,64.5
546,round,8,2,-2.809633,-3.191395,0.381762,0.791912,2.655538,15,15,0.6239,2615,0.6084,0.6906,0.6369,0.5328,1,46,64.7
567,round,9,1,-2.835823,-3.231913,0.396091,0.738949,2.647241,15,15,0.6221,2615,0.6294,0.6892,0.6456,0.5584,1,48,68.7
588,round,9,2,-2.853616,-3.226599,0.372983,0.754974,2.654382,15,15,0.6318,2615,0.631,0.6794,0.6026,0.4873,1,48,68.9
609,round,10,1,-2.809225,-3.226546,0.417321,0.749024,2.65038,15,15,0.6314,2615,0.6314,0.6928,0.6489,0.5367,1,46,75.1
630,round,10,2,-2.887588,-3.235573,0.347984,0.747149,2.655148,15,15,0.6318,2615,0.6172,0.6968,0.6832,0.5675,1,46,75.3
651,round,11,1,-2.891278,-3.262881,0.371604,0.710724,2.64907,15,15,0.6438,2615,0.6421,0.6997,0.6545,0.5431,1,48,84.4
672,round,11,2,-2.86331,-3.252088,0.388778,0.723072,2.650107,15,15,0.6458,2615,0.6272,0.6958,0.6554,0.5675,1,48,84.6
693,round,12,1,-2.880599,-3.272945,0.392346,0.700013,2.648639,15,15,0.6396,2615,0.6256,0.6798,0.6292,0.5053,1,48,94.7
714,round,12,2,-2.888742,-3.243596,0.354853,0.728324,2.647946,15,15,0.649,2615,0.6268,0.6884,0.6396,0.5439,1,48,94.9
735,round,13,1,-2.869604,-3.258101,0.388497,0.695654,2.635837,15,15,0.6466,2615,0.6298,0.6927,0.673,0.5391,1,48,120.1
756,round,13,2,-2.921615,-3.280768,0.359152,0.679324,2.640061,15,15,0.6596,2615,0.6424,0.6698,0.6356,0.5131,1,48,120.3
777,round,14,1,-2.900985,-3.263727,0.362741,0.710515,2.649494,15,15,0.656,2615,0.6241,0.6824,0.6415,0.5239,1,47,150.9
798,round,14,2,-2.904004,-3.284572,0.380568,0.688028,2.6484,15,15,0.6542,2615,0.6252,0.6847,0.599,0.4875,1,47,151.2
819,round,15,1,-2.911556,-3.272477,0.360921,0.690692,2.642113,15,15,0.6664,2615,0.6294,0.6857,0.6177,0.507,1,47,154.9
840,round,15,2,-2.934847,-3.284241,0.349394,0.66609,2.633554,15,15,0.6785,2615,0.6275,0.6888,0.6545,0.5538,1,47,155.1
861,round,16,1,-2.923283,-3.290222,0.366939,0.663418,2.63576,15,15,0.6813,2615,0.6065,0.6881,0.6415,0.5389,1,48,180.8
882,round,16,2,-2.905054,-3.291397,0.386344,0.638448,2.619897,15,15,0.699,2615,0.6176,0.6824,0.6523,0.523,1,48,181.0
903,round,17,1,-2.965388,-3.301497,0.336109,0.636605,2.625402,15,15,0.7031,2615,0.6134,0.6864,0.6352,0.5291,1,45,191.0
924,round,17,2,-2.943813,-3.318845,0.375031,0.602622,2.614311,15,15,0.7145,2615,0.626,0.6825,0.6286,0.5207,1,45,191.2
945,round,18,1,-2.907457,-3.301456,0.393999,0.611768,2.608816,15,15,0.7338,2615,0.608,0.6899,0.6635,0.5505,1,46,213.2
966,round,18,2,-2.934306,-3.314038,0.379731,0.598188,2.60815,15,15,0.7409,2615,0.6034,0.6884,0.6392,0.5405,1,46,213.4
987,round,19,1,-2.995039,-3.344035,0.348996,0.566571,2.607071,15,15,0.7341,2615,0.6264,0.6894,0.6335,0.5385,1,46,229.9
1008,round,19,2,-2.997638,-3.349312,0.351674,0.567396,2.611139,15,15,0.7453,2615,0.6161,0.6891,0.6402,0.5359,1,46,230.1
1029,round,20,1,-2.989644,-3.352705,0.363062,0.544395,2.598067,15,15,0.7764,2615,0.6057,0.6782,0.6256,0.531,1,45,246.6
1050,round,20,2,-2.933868,-3.333167,0.3993,0.565834,2.599334,15,15,0.7373,2615,0.621,0.6839,0.6479,0.5301,1,45,246.8
